STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
50,VT,05035,5,30,0,20,0,0,60,0,0,0,0,0,0,0,0,3448,30,3448,20,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,442,2861,0,0,20,121,0,0,20,129,0,0,20,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2701,30,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,495,0,0,0,0,0,0,0,0,0,0,30,443,30,469,0,0,0,0,0,0,0,0
50,VT,05035,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05036,1,130,90,30,0,60,160,30,0,0,0,0,0,0,50,1462,130,1487,90,1015,30,8,20,47,0,0,0,0,40,282,0,0,0,0,20,85,20,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,326,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,0,30,48,20,71,20,77,0,0,100,189,50,92,40,76,20,21,0,0,0,0,50,35,60,61,0,0,0,0,40,26,90,144
50,VT,05036,2,130,70,40,30,60,210,40,0,0,0,0,0,50,40,4876,130,4940,110,3589,30,4,20,54,40,58,0,0,0,0,40,89,50,517,30,573,0,30,104,50,277,20,1193,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,498,1150,30,232,30,36,0,0,30,91,0,0,30,133,20,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2723,130,332,0,0,0,0,40,40,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,130,554,0,0,0,0,0,0,0,0,0,0,120,294,120,326,0,0,0,0,0,0,110,235
50,VT,05036,3,80,40,50,0,40,160,50,0,0,0,0,0,0,50,5046,80,5159,70,3543,30,4,30,93,30,51,40,15,30,294,30,59,0,0,40,757,0,0,0,40,631,0,0,40,113,0,0,0,0,0,0,0,0,30,24,0,0,0,0,30,500,1901,0,0,30,63,0,0,30,134,0,0,30,199,20,131,0,0,0,0,0,0,0,0,50,115,0,0,0,0,80,3292,80,454,0,0,0,0,50,65,0,0,0,0,0,0,0,0,30,41,0,0,30,73,0,0,0,0,0,0,80,527,0,0,0,0,0,0,0,0,0,0,80,410,80,452,0,0,0,0,30,69,50,125
50,VT,05036,4,40,0,30,0,20,90,0,0,0,0,0,0,0,0,3568,40,3568,40,2555,20,12,0,0,0,0,0,0,0,0,0,0,20,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,415,1952,0,0,20,74,0,0,20,112,0,0,20,188,20,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2538,40,361,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,438,0,0,0,0,0,0,0,0,0,0,40,340,40,358,0,0,0,0,0,0,30,84
50,VT,05036,5,70,0,60,0,30,160,30,0,0,0,0,0,0,30,16054,70,16382,60,7583,50,30,30,274,30,243,20,34,0,0,30,918,0,0,20,849,0,0,0,20,475,0,0,30,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2308,14484,0,0,60,912,0,0,60,380,0,0,60,1295,40,346,0,0,0,0,0,0,0,0,40,479,0,0,0,0,70,12981,70,3014,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,3183,0,0,0,0,0,0,0,0,0,0,70,2979,70,3157,0,0,0,0,30,164,30,166
50,VT,05036,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05037,1,120,90,20,0,50,140,20,0,0,0,0,0,0,40,1477,120,1552,80,893,30,21,50,106,40,58,0,0,30,154,40,57,30,186,30,405,0,20,68,30,150,0,0,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,351,761,0,0,0,0,0,0,20,132,0,0,30,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,296,50,30,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,20,65,0,0,100,172,50,76,40,56,20,22,0,0,0,0,40,24,50,53,0,0,0,0,30,39,90,120
50,VT,05037,2,100,60,20,40,50,160,30,0,0,0,0,0,40,20,3831,100,3954,90,2891,30,4,0,0,0,0,0,0,40,758,0,0,0,0,0,0,0,0,0,0,0,0,0,40,123,0,0,0,0,30,164,0,0,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2243,100,285,0,0,0,0,50,31,0,0,0,0,0,0,0,0,0,0,0,0,50,137,0,0,0,0,0,0,100,473,0,0,0,0,0,0,0,0,0,0,90,261,90,336,0,0,0,0,0,0,80,151
50,VT,05037,3,70,30,30,0,30,120,30,0,0,0,0,0,0,40,3923,70,3984,60,2798,30,21,30,69,30,56,30,17,0,0,30,170,20,300,30,601,0,0,0,30,606,0,0,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,351,1332,40,206,30,64,0,0,20,94,0,0,20,148,0,0,0,0,0,0,0,0,0,0,50,51,0,0,0,0,60,2658,60,375,0,0,0,0,20,42,0,0,0,0,0,0,0,0,50,65,0,0,0,0,0,0,0,0,0,0,60,465,0,0,0,0,0,0,0,0,0,0,60,332,60,349,0,0,0,0,20,53,50,137
50,VT,05037,4,60,20,40,0,30,130,30,0,0,0,0,0,0,0,4938,60,5011,50,3542,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,775,30,73,0,0,0,0,0,0,0,0,30,32,0,0,0,0,30,521,2327,0,0,30,87,0,0,30,163,0,0,30,254,20,127,0,0,0,0,0,0,0,0,0,0,30,201,0,0,60,3515,60,493,0,0,0,0,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,573,0,0,0,0,0,0,0,0,0,0,60,456,60,500,0,0,0,0,0,0,40,111
50,VT,05037,5,70,0,80,0,60,160,30,0,0,0,0,0,0,50,9905,70,10215,70,8489,60,145,50,1461,50,860,40,58,30,317,50,1558,30,1173,30,1289,0,0,0,30,869,0,0,40,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1590,8226,0,0,60,367,0,0,60,499,0,0,60,873,60,453,0,0,0,0,0,0,0,0,70,417,0,0,0,0,70,7484,70,1246,0,0,0,0,40,50,40,14,0,0,0,0,0,0,0,0,0,0,20,98,0,0,0,0,0,0,70,1300,0,0,0,0,0,0,0,0,0,0,70,1210,70,1263,0,0,0,0,30,375,50,271
50,VT,05037,6,20,0,0,0,0,50,0,0,0,0,0,0,0,0,10073,20,10073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1775,9801,0,0,20,455,0,0,20,368,0,0,20,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8155,20,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1543,0,0,0,0,0,0,0,0,0,0,20,1355,20,1509,0,0,0,0,0,0,0,0
50,VT,05038,1,250,190,40,20,100,330,70,0,0,0,0,0,30,80,2997,250,3089,160,1743,60,32,30,67,20,41,0,0,60,520,30,27,50,253,40,387,0,0,0,0,0,0,0,70,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,164,0,0,0,0,30,132,0,0,0,0,20,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,617,90,63,0,0,20,10,30,8,0,0,20,12,0,0,0,0,0,0,0,0,60,82,0,0,0,0,20,12,210,426,80,158,60,124,40,39,0,0,0,0,80,55,130,144,0,0,0,0,40,36,180,308
50,VT,05038,2,170,90,60,20,80,320,90,0,0,0,0,0,40,50,6167,170,6370,150,4551,70,34,30,205,30,118,0,0,40,414,30,130,0,0,30,521,30,40,149,60,256,0,0,60,203,20,6,0,0,40,200,0,0,50,62,0,0,0,0,30,572,939,0,0,0,0,0,0,0,0,0,0,30,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,3196,160,384,0,0,0,0,60,36,0,0,0,0,0,0,50,9,30,26,0,0,50,147,50,180,40,171,0,0,170,745,30,84,30,72,30,44,0,0,0,0,140,348,150,436,0,0,0,0,30,49,140,350
50,VT,05038,3,100,60,60,0,50,210,50,0,0,0,0,0,0,40,6407,100,6605,90,4418,50,41,30,249,40,248,50,36,20,242,40,251,20,247,40,965,0,0,0,40,574,30,810,40,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,883,3686,0,0,70,172,0,0,50,211,0,0,50,347,40,213,0,0,0,0,0,0,0,0,50,97,30,149,0,0,100,4159,100,550,0,0,0,0,50,55,0,0,0,0,0,0,0,0,40,58,0,0,0,0,0,0,0,0,0,0,100,742,0,0,0,0,0,0,0,0,0,0,100,494,100,568,0,0,0,0,40,67,80,180
50,VT,05038,4,60,0,50,0,30,140,40,0,0,0,0,0,0,20,4753,60,4817,50,3580,30,16,20,47,0,0,0,0,30,275,0,0,0,0,0,0,0,0,0,0,0,0,0,30,64,0,0,0,0,0,0,0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3413,60,467,0,0,0,0,30,41,40,4,0,0,0,0,0,0,0,0,0,0,30,110,0,0,0,0,0,0,60,551,0,0,0,0,0,0,0,0,0,0,60,426,60,454,0,0,0,0,0,0,40,118
50,VT,05038,5,80,0,70,0,50,210,70,0,0,0,0,0,0,30,11626,80,11820,70,7339,50,69,30,478,30,403,30,42,0,0,30,532,20,391,20,469,0,0,0,20,611,0,0,40,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1815,9375,0,0,60,447,0,0,60,404,0,0,60,831,50,299,0,0,0,0,0,0,0,0,50,75,0,0,0,0,80,8938,80,1600,0,0,0,0,40,52,0,0,0,0,0,0,0,0,20,39,0,0,0,0,0,0,0,0,0,0,80,1799,0,0,0,0,0,0,0,0,0,0,80,1548,80,1639,0,0,0,0,20,85,40,175
50,VT,05038,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05039,1,170,120,40,30,80,230,40,0,0,0,0,0,20,50,1875,170,1958,100,1165,40,10,20,39,20,30,0,0,40,320,0,0,30,120,20,168,0,20,71,0,0,0,0,40,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,330,843,0,0,0,0,0,0,30,79,0,0,30,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,388,60,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,20,89,20,105,0,0,130,259,60,103,60,113,40,44,0,0,0,0,50,34,80,89,0,0,0,0,30,21,110,188
50,VT,05039,2,110,60,40,0,60,210,50,0,0,0,0,0,30,30,4218,110,4309,90,3105,30,4,30,151,30,102,0,0,40,595,40,99,0,0,30,418,0,0,0,40,282,0,0,40,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,132,0,0,110,2261,110,272,0,0,0,0,60,35,0,0,0,0,0,0,30,5,30,20,0,0,30,81,0,0,0,0,0,0,110,477,20,49,0,0,0,0,0,0,0,0,100,242,110,325,0,0,0,0,40,86,80,216
50,VT,05039,3,60,40,40,0,30,130,30,0,0,0,0,0,0,30,3652,60,3721,60,2983,30,11,0,0,0,0,0,0,0,0,0,0,20,351,0,0,0,0,0,0,0,0,0,30,69,0,0,0,0,0,0,0,0,40,30,0,0,0,0,40,590,2612,0,0,50,117,0,0,30,121,0,0,40,231,40,210,0,0,0,0,0,0,0,0,40,92,0,0,0,0,60,2402,60,318,0,0,0,0,30,29,0,0,0,0,0,0,0,0,30,48,0,0,20,48,0,0,0,0,0,0,60,437,0,0,0,0,0,0,0,0,0,0,60,288,60,319,0,0,0,0,0,0,50,139
50,VT,05039,4,40,0,30,0,20,100,30,0,0,0,0,0,0,0,3688,40,3688,40,2636,0,0,0,0,0,0,40,16,30,248,0,0,0,0,30,1116,0,0,0,20,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2665,40,387,0,0,0,0,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,472,0,0,0,0,0,0,0,0,0,0,40,356,40,380,0,0,0,0,20,61,30,102
50,VT,05039,5,50,0,40,0,30,110,20,0,0,0,0,0,0,30,7401,50,7483,40,3832,30,12,20,248,20,134,0,0,0,0,20,148,0,0,0,0,0,0,0,0,0,0,0,20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,882,6031,0,0,30,207,0,0,40,266,0,0,40,499,30,134,0,0,0,0,0,0,0,0,30,60,0,0,0,0,50,5209,50,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,970,0,0,0,0,0,0,0,0,0,0,50,859,50,923,0,0,0,0,0,0,30,95
50,VT,05039,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05040,1,120,80,30,0,40,160,30,0,0,0,0,0,0,50,1404,120,1425,80,941,30,12,0,0,0,0,0,0,30,98,0,0,30,294,40,272,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,276,40,30,0,0,0,0,0,0,0,0,0,0,0,0,20,4,20,19,0,0,40,56,0,0,0,0,0,0,100,230,50,114,50,99,0,0,0,0,0,0,40,28,50,51,0,0,0,0,0,0,90,175
50,VT,05040,2,70,60,20,30,30,140,40,0,0,0,0,0,40,30,2718,70,2815,70,2557,30,3,30,94,30,77,0,0,0,0,40,98,0,0,0,0,0,0,0,0,0,0,0,30,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,528,1455,0,0,30,42,0,0,30,103,0,0,30,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1431,70,183,0,0,0,0,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,350,0,0,0,0,30,37,0,0,0,0,60,160,60,172,0,0,0,0,0,0,70,181
50,VT,05040,3,50,0,30,0,20,110,40,0,0,0,0,0,0,0,2771,50,2771,40,2238,0,0,0,0,0,0,40,27,30,101,0,0,0,0,20,222,0,0,0,40,456,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0,0,50,1683,50,226,0,0,0,0,30,47,0,0,0,0,0,0,0,0,30,43,0,0,0,0,0,0,0,0,0,0,50,308,0,0,0,0,0,0,0,0,0,0,40,179,40,193,0,0,0,0,30,52,40,125
50,VT,05040,4,40,0,30,0,40,80,30,0,0,0,0,0,0,20,3018,40,3094,30,2688,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,561,3081,0,0,30,146,0,0,30,144,0,0,30,291,20,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2137,30,289,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,401,0,0,0,0,0,0,0,0,0,0,30,263,30,283,0,0,0,0,0,0,40,142
50,VT,05040,5,30,0,20,0,0,70,0,0,0,0,0,0,0,0,3483,30,3483,30,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2769,30,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,462,0,0,0,0,0,0,0,0,0,0,30,437,30,475,0,0,0,0,0,0,0,0
50,VT,05040,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05041,1,60,40,20,0,40,80,20,0,0,0,0,0,0,0,654,60,654,40,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,122,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,112,30,67,0,0,0,0,0,0,0,0,20,11,30,26,0,0,0,0,0,0,40,88
50,VT,05041,2,40,30,0,0,0,80,30,0,0,0,0,0,0,40,1488,40,1548,40,1125,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,734,40,87,0,0,0,0,40,36,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,40,173,0,0,0,0,0,0,0,0,0,0,30,74,30,86,0,0,0,0,0,0,40,87
50,VT,05041,3,20,0,30,0,30,60,40,0,0,0,0,0,0,0,1386,20,1386,20,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,408,2606,0,0,30,118,0,0,0,0,0,0,30,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,909,20,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,166,0,0,0,0,0,0,0,0,0,0,20,111,20,137,0,0,0,0,0,0,30,94
50,VT,05041,4,20,0,0,0,0,50,0,0,0,0,0,0,0,0,2384,20,2384,20,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1856,20,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,377,0,0,0,0,0,0,0,0,0,0,20,305,20,315,0,0,0,0,0,0,0,0
50,VT,05041,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05041,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05042,1,100,70,20,30,50,140,40,0,0,0,0,0,30,40,1026,100,1026,60,659,30,5,0,0,0,0,0,0,20,165,20,60,0,0,0,0,0,20,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,143,20,14,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,30,70,0,0,0,0,0,0,80,176,30,66,40,81,30,37,0,0,0,0,0,0,40,39,0,0,0,0,20,20,70,141
50,VT,05042,2,90,60,30,0,60,170,50,0,0,0,0,0,0,40,3208,90,3307,80,2235,20,6,40,81,30,49,0,0,0,0,0,0,40,432,60,902,0,0,0,40,335,0,0,50,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,484,1669,0,0,30,57,0,0,30,102,0,0,40,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1597,90,194,0,0,0,0,60,48,0,0,0,0,0,0,0,0,40,52,0,0,0,0,0,0,0,0,0,0,90,414,20,43,0,0,0,0,0,0,0,0,90,186,80,187,0,0,0,0,0,0,80,235
50,VT,05042,3,30,0,40,0,40,80,40,0,0,0,0,0,0,20,2020,30,2020,30,1499,20,6,0,0,0,0,30,15,20,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1332,30,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,206,0,0,0,0,0,0,0,0,0,0,30,150,30,168,0,0,0,0,0,0,20,65
50,VT,05042,4,20,0,0,0,0,50,0,0,0,0,0,0,0,0,1908,20,2070,20,1214,0,0,0,0,0,0,0,0,0,0,30,232,0,0,30,540,0,0,0,20,383,0,0,20,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,189,0,0,0,0,0,0,0,0,40,72,0,0,0,0,20,1393,20,189,0,0,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,189,0,0,0,0,0,0,0,0,0,0,20,180,20,188,0,0,0,0,20,125,30,87
50,VT,05042,5,40,0,30,0,30,90,20,0,0,0,0,0,0,20,4751,40,4751,30,2879,30,19,30,230,20,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,558,3607,0,0,30,199,0,0,30,155,0,0,30,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3717,40,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,621,0,0,0,0,0,0,0,0,0,0,40,685,40,748,0,0,0,0,0,0,0,0
50,VT,05042,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
