STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2005-09-11,,51,74,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-12,,63,91,9.62,19.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2005-09-13,,67,85,5.82,15.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2005-09-14,,66,84,9.17,17.9,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2005-09-15,,70,76,4.03,14.1,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-09-16,,66,72,7.83,14.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-09-17,,65,76,7.61,16.1,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-09-18,,63,78,6.04,14.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-09-19,,58,82,4.92,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-20,,61,78,9.17,21.0,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2005-09-21,,61,80,8.95,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-22,,56,83,8.72,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-23,,62,83,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-24,,50,68,8.95,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-25,,45,69,7.61,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-26,,64,77,14.76,25.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-09-27,,52,73,10.07,23.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2005-09-28,,48,69,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-09-29,,48,76,12.75,36.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-09-30,,44,62,5.82,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-01,,44,68,5.37,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-02,,48,75,2.91,12.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-10-03,,51,72,4.03,13.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-10-04,,57,72,4.47,10.1,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-10-05,,59,75,3.8,12.1,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2005-10-06,,65,76,6.04,17.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-07,,68,78,8.28,15.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-10-08,,70,76,14.54,25.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-10-09,,52,72,11.41,25.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-10,,54,56,9.4,16.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-11,,55,60,14.32,25.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-12,,53,57,18.79,28.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-13,,55,61,15.66,21.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-10-14,,58,63,12.53,17.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-10-15,,53,64,13.65,21.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-10-16,,50,64,18.57,36.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-17,,47,61,13.2,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-18,,43,67,8.28,21.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2005-10-19,,45,66,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-20,,44,58,8.72,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-21,,37,56,4.03,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-22,,36,49,8.28,17.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-10-23,,44,50,10.51,21.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-24,,37,50,8.95,17.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-25,,41,51,20.58,34.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-26,,39,51,12.3,25.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-10-27,,36,50,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-28,,40,46,9.17,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-29,,36,46,10.29,17.9,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2005-10-30,,39,68,9.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-10-31,,40,70,7.16,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-01,,40,70,10.29,25.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-11-02,,42,59,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-03,,33,62,12.3,30.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-04,,44,66,7.16,17.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-11-05,,44,73,4.03,13.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2005-11-06,,55,62,7.16,21.9,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-07,,40,62,8.95,25.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2005-11-08,,40,61,8.05,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-09,,38,60,10.29,21.9,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-10,,35,62,11.41,28.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-11,,31,45,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-12,,27,53,4.47,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-13,,33,61,9.62,21.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-11-14,,42,68,9.4,19.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2005-11-15,,37,56,3.58,10.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-11-16,,50,68,17.0,30.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-17,,34,50,9.62,21.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-18,,30,41,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-19,,24,45,3.58,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-20,,30,58,8.95,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-21,,35,57,6.93,15.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-22,,35,50,13.42,23.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-23,,24,35,10.29,21.9,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-11-24,,26,45,9.17,29.1,1.0,1.0,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,1.0
USW00014765,2005-11-25,,22,34,9.17,21.0,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-11-26,,20,39,2.46,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-11-27,,34,47,3.58,8.9,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2005-11-28,,40,57,5.14,12.1,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2005-11-29,,52,60,12.08,19.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-11-30,,47,60,12.97,21.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2005-12-01,,39,49,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-02,,34,44,16.11,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-03,,29,38,13.65,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-04,,26,31,6.71,14.1,1.0,,,,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0
USW00014765,2005-12-05,,21,33,4.7,12.1,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-12-06,,24,37,8.28,17.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2005-12-07,,20,31,13.42,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-08,,19,35,8.05,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-09,,22,39,10.29,36.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0
USW00014765,2005-12-10,,21,37,8.72,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-11,,22,42,6.71,16.1,1.0,,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2005-12-12,,23,41,6.26,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-13,,14,25,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-14,,10,25,8.5,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-15,,10,32,3.36,8.9,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2005-12-16,,30,51,12.08,31.1,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,
USW00014765,2005-12-17,,25,40,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-18,,23,35,4.47,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-19,,22,35,7.38,17.9,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-12-20,,21,34,10.96,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-21,,20,31,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-22,,20,36,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-23,,34,46,8.28,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-24,,31,53,5.37,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2005-12-25,,27,53,2.91,17.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,1.0,
USW00014765,2005-12-26,,38,54,8.5,23.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-12-27,,28,44,12.97,25.9,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2005-12-28,,24,45,5.82,16.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2005-12-29,,41,52,7.16,15.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,
USW00014765,2005-12-30,,30,49,12.08,28.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2005-12-31,,26,35,5.82,10.1,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-01-01,,27,33,5.59,14.1,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-01-02,,31,42,4.03,10.1,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2006-01-03,,31,36,16.11,25.9,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2006-01-04,,28,34,12.08,23.9,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-01-05,,31,41,3.36,16.1,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-01-06,,29,39,6.04,16.1,1.0,,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2006-01-07,,23,33,7.16,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-08,,23,40,3.13,14.1,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,
USW00014765,2006-01-09,,27,57,7.16,17.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-01-10,,29,47,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-11,,30,57,6.26,29.1,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-01-12,,36,55,9.84,28.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-13,,30,50,5.37,15.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-01-14,,47,57,11.86,28.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-15,,12,46,20.58,31.1,1.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-01-16,,8,31,14.32,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-17,,22,42,6.71,14.1,,,,1.0,,,,,,,,,,,1.0,,,,,
USW00014765,2006-01-18,,36,58,25.05,36.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-19,,32,44,10.96,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-20,,36,58,8.72,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-21,,37,59,12.3,31.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-01-22,,30,41,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-23,,32,37,7.83,19.9,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-01-24,,27,41,5.14,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-25,,32,45,8.5,21.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-26,,26,40,15.43,23.0,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-01-27,,22,41,10.51,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-28,,33,55,9.62,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-01-29,,31,52,6.93,21.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-01-30,,36,50,8.72,15.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-01-31,,31,41,15.66,25.9,1.0,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2006-02-01,,31,44,7.38,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-02,,28,48,5.14,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-02-03,,39,55,9.84,29.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-02-04,,33,53,5.59,15.0,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-02-05,,38,56,13.42,28.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-02-06,,34,41,16.78,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-07,,27,40,13.65,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-08,,21,37,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-09,,22,35,6.04,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-10,,19,32,8.05,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-11,,22,33,8.28,23.0,,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-02-12,,18,28,19.46,34.9,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0
USW00014765,2006-02-13,,14,34,10.74,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-14,,25,41,9.17,17.9,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-15,,27,55,7.83,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-16,,29,55,5.82,16.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-02-17,,29,57,18.79,33.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-02-18,,14,34,15.21,30.0,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-19,,10,29,10.07,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-20,,15,35,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-21,,21,42,6.93,21.0,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-22,,23,43,6.49,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-23,,29,42,3.8,15.0,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,
USW00014765,2006-02-24,,25,38,16.78,36.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,
USW00014765,2006-02-25,,19,33,7.61,25.9,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,
USW00014765,2006-02-26,,14,28,14.76,25.9,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-02-27,,11,25,14.32,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-02-28,,13,31,11.41,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-01,,20,35,10.29,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-02,,20,32,6.49,17.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,1.0
USW00014765,2006-03-03,,18,29,13.2,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-04,,18,38,13.65,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-05,,26,45,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-06,,25,39,4.92,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-07,,22,45,5.59,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-08,,26,46,5.82,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-09,,33,46,9.17,19.9,,,,1.0,,,,,,,,,,,1.0,,,,,
USW00014765,2006-03-10,,42,65,11.41,25.9,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-03-11,,41,60,10.51,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-12,,34,57,5.82,23.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-03-13,,40,55,5.37,17.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,
USW00014765,2006-03-14,,38,61,11.41,25.1,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-03-15,,32,45,16.78,32.0,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-03-16,,31,45,13.87,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-17,,25,43,10.07,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-18,,22,42,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-19,,24,38,10.74,23.0,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2006-03-20,,24,38,11.63,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-21,,22,47,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-22,,30,45,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-23,,31,57,9.4,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-24,,33,48,6.04,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-25,,34,43,11.63,21.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-03-26,,36,52,10.51,21.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-03-27,,37,58,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-28,,31,51,7.16,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-29,,30,59,6.49,17.9,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-03-30,,37,66,6.93,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-03-31,,37,69,11.86,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-01,,46,67,9.62,21.9,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-04-02,,46,67,11.86,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-03,,35,56,7.61,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-04,,32,52,14.32,28.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-04-05,,31,41,7.61,17.9,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2006-04-06,,31,53,11.41,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-07,,32,59,9.84,28.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-08,,35,56,7.16,21.9,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,
USW00014765,2006-04-09,,36,52,9.62,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-10,,34,59,8.05,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-11,,35,62,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-12,,39,66,11.41,23.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-13,,47,68,12.08,25.1,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-14,,43,64,7.83,21.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-15,,50,68,8.28,19.9,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00014765,2006-04-16,,49,63,12.53,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-17,,42,61,9.17,23.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-18,,47,69,11.86,25.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-19,,49,72,12.3,30.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-20,,47,73,13.2,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-21,,40,59,9.4,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-22,,37,53,8.28,14.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-04-23,,44,54,9.4,17.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-04-24,,44,51,6.26,16.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-04-25,,43,68,11.41,21.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-04-26,,39,57,10.96,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-27,,38,65,6.71,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-28,,40,60,9.17,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-29,,39,59,12.3,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-04-30,,39,66,12.75,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-01,,45,63,20.13,30.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-02,,45,49,16.78,29.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-03,,47,53,13.2,19.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-04,,51,77,7.61,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2006-05-05,,50,81,5.82,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-06,,52,72,7.38,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-07,,46,65,10.29,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-08,,42,67,7.38,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-09,,48,54,19.69,30.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-10,,48,54,17.9,28.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-11,,50,65,9.17,16.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-12,,51,61,7.83,15.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-13,,48,59,12.3,23.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-14,,49,54,11.63,19.9,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-05-15,,50,58,7.16,15.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2006-05-16,,50,59,8.05,23.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-17,,50,70,10.29,21.9,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-18,,48,74,9.84,25.1,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-19,,52,65,10.29,23.9,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-20,,50,68,11.41,25.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-21,,44,70,11.63,30.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-22,,44,66,13.42,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-23,,43,63,11.41,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-24,,47,72,6.93,19.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2006-05-25,,45,74,7.38,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2006-05-26,,59,72,6.93,17.9,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-27,,59,80,3.8,14.1,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-28,,61,81,7.16,16.1,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-29,,57,82,4.25,14.1,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-05-30,,58,83,7.38,15.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-05-31,,56,76,8.5,17.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2006-06-01,,61,87,8.05,17.0,1.0,,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2006-06-02,,60,74,6.71,14.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-03,,53,62,9.4,21.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2006-06-04,,53,64,10.29,21.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
